label	s1	s2	s3	s4	e1	e2	e3	e4
30_0-1	1.0080322575483704	1.0856561322411287	0.9607689228305227	-1.0040080320963851	1.8030716720519373	1.7671232435696245	-0.5854339426068669	-0.5644464808615712
30_0-2	1.0080322575483704	-0.9211019680197376	0.9607689228305227	0.9960079680956172	-0.5115261097862364	-0.5293332133109792	1.7058926429386005	1.720761943679203
30_0-3	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-1.677561441751281	-0.5854339426068669	0.5781577314088159
30_0-4	-0.9920317455237933	1.0856561322411287	-1.0408329997330663	-1.0040080320963851	0.6457727811328505	-0.5293332133109792	-0.5854339426068669	-1.7070506931319585
30_0-5	-0.9920317455237933	1.0856561322411287	-1.0408329997330663	-1.0040080320963851	0.6457727811328505	0.6188950151293228	-1.7310972353796006	-1.7070506931319585
30_0-6	1.0080322575483704	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	0.6457727811328505	-0.5293332133109792	-0.5854339426068669	0.5781577314088159
30_0-7	1.0080322575483704	1.0856561322411287	-1.0408329997330663	-1.0040080320963851	1.8030716720519373	0.6188950151293228	-0.5854339426068669	-0.5644464808615712
30_0-8	1.0080322575483704	1.0856561322411287	-1.0408329997330663	-1.0040080320963851	1.8030716720519373	-0.5293332133109792	-0.5854339426068669	0.5781577314088159
30_0-9	1.0080322575483704	1.0856561322411287	-1.0408329997330663	-1.0040080320963851	0.6457727811328505	-0.5293332133109792	-1.7310972353796006	0.5781577314088159
30_0-10	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	-0.5115261097862364	-0.5293332133109792	-0.5854339426068669	1.720761943679203
30_0-11	1.0080322575483704	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	0.6457727811328505	-0.5293332133109792	-0.5854339426068669	0.5781577314088159
30_0-12	1.0080322575483704	1.0856561322411287	0.9607689228305227	0.9960079680956172	1.8030716720519373	1.7671232435696245	0.5602293501658667	0.5781577314088159
30_0-13	-0.9920317455237933	-0.9211019680197376	0.9607689228305227	0.9960079680956172	-1.6688250007053231	-0.5293332133109792	0.5602293501658667	-0.5644464808615712
30_0-14	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	-1.7310972353796006	-0.5644464808615712
30_0-15	1.0080322575483704	1.0856561322411287	0.9607689228305227	0.9960079680956172	1.8030716720519373	0.6188950151293228	1.7058926429386005	1.720761943679203
30_0-16	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	-0.5115261097862364	-0.5293332133109792	-0.5854339426068669	0.5781577314088159
30_0-17	1.0080322575483704	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	0.6188950151293228	-0.5854339426068669	0.5781577314088159
30_0-18	1.0080322575483704	1.0856561322411287	-1.0408329997330663	-1.0040080320963851	1.8030716720519373	0.6188950151293228	-1.7310972353796006	-0.5644464808615712
30_0-19	1.0080322575483704	1.0856561322411287	0.9607689228305227	0.9960079680956172	0.6457727811328505	0.6188950151293228	1.7058926429386005	1.720761943679203
30_0-20	1.0080322575483704	1.0856561322411287	0.9607689228305227	0.9960079680956172	1.8030716720519373	0.6188950151293228	1.7058926429386005	1.720761943679203
30_0-21	1.0080322575483704	-0.9211019680197376	0.9607689228305227	0.9960079680956172	-0.5115261097862364	-0.5293332133109792	1.7058926429386005	1.720761943679203
30_0-22	1.0080322575483704	1.0856561322411287	0.9607689228305227	0.9960079680956172	1.8030716720519373	1.7671232435696245	1.7058926429386005	1.720761943679203
30_0-23	-0.9920317455237933	1.0856561322411287	0.9607689228305227	0.9960079680956172	0.6457727811328505	0.6188950151293228	0.5602293501658667	-0.5644464808615712
30_0-24	-0.9920317455237933	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	-0.5854339426068669	-1.7070506931319585
30_0-25	-0.9920317455237933	1.0856561322411287	0.9607689228305227	0.9960079680956172	0.6457727811328505	0.6188950151293228	1.7058926429386005	-0.5644464808615712
30_0-26	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	-1.6688250007053231	-0.5293332133109792	0.5602293501658667	-0.5644464808615712
30_0-27	-0.9920317455237933	1.0856561322411287	0.9607689228305227	0.9960079680956172	0.6457727811328505	0.6188950151293228	1.7058926429386005	-0.5644464808615712
30_0-28	-0.9920317455237933	1.0856561322411287	-1.0408329997330663	0.9960079680956172	-0.5115261097862364	0.6188950151293228	0.5602293501658667	0.5781577314088159
30_0-29	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	-0.5854339426068669	-1.7070506931319585
30_0-30	-0.9920317455237933	1.0856561322411287	0.9607689228305227	0.9960079680956172	0.6457727811328505	0.6188950151293228	1.7058926429386005	-0.5644464808615712
30_0-31	1.0080322575483704	1.0856561322411287	0.9607689228305227	0.9960079680956172	1.8030716720519373	1.7671232435696245	1.7058926429386005	0.5781577314088159
30_0-32	-0.9920317455237933	1.0856561322411287	-1.0408329997330663	0.9960079680956172	0.6457727811328505	0.6188950151293228	-0.5854339426068669	-0.5644464808615712
30_0-33	-0.9920317455237933	1.0856561322411287	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	-0.5854339426068669	-0.5644464808615712
30_0-34	-0.9920317455237933	1.0856561322411287	-1.0408329997330663	0.9960079680956172	0.6457727811328505	0.6188950151293228	-0.5854339426068669	-0.5644464808615712
30_0-35	1.0080322575483704	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	0.6457727811328505	-0.5293332133109792	0.5602293501658667	0.5781577314088159
30_0-36	1.0080322575483704	1.0856561322411287	0.9607689228305227	-1.0040080320963851	1.8030716720519373	0.6188950151293228	0.5602293501658667	-0.5644464808615712
30_0-37	1.0080322575483704	1.0856561322411287	-1.0408329997330663	0.9960079680956172	0.6457727811328505	-0.5293332133109792	0.5602293501658667	0.5781577314088159
30_0-38	1.0080322575483704	1.0856561322411287	-1.0408329997330663	0.9960079680956172	0.6457727811328505	-0.5293332133109792	0.5602293501658667	1.720761943679203
30_0-39	-0.9920317455237933	1.0856561322411287	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	1.7671232435696245	-0.5854339426068669	-1.7070506931319585
30_0-40	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	0.6457727811328505	-1.677561441751281	-0.5854339426068669	0.5781577314088159
30_0-41	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	0.6457727811328505	-0.5293332133109792	-0.5854339426068669	0.5781577314088159
30_0-42	-0.9920317455237933	1.0856561322411287	0.9607689228305227	-1.0040080320963851	0.6457727811328505	1.7671232435696245	0.5602293501658667	-1.7070506931319585
30_0-43	-0.9920317455237933	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-1.6688250007053231	-0.5293332133109792	-0.5854339426068669	-1.7070506931319585
30_0-44	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	-0.5115261097862364	-1.677561441751281	-0.5854339426068669	1.720761943679203
30_0-45	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	-1.7310972353796006	0.5781577314088159
30_0-46	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-1.6688250007053231	-0.5293332133109792	-0.5854339426068669	-1.7070506931319585
30_0-47	1.0080322575483704	1.0856561322411287	-1.0408329997330663	-1.0040080320963851	1.8030716720519373	0.6188950151293228	-0.5854339426068669	-0.5644464808615712
30_0-48	-0.9920317455237933	-0.9211019680197376	0.9607689228305227	0.9960079680956172	-0.5115261097862364	-0.5293332133109792	0.5602293501658667	0.5781577314088159
30_0-49	-0.9920317455237933	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	0.5602293501658667	-0.5644464808615712
30_0-50	-0.9920317455237933	1.0856561322411287	0.9607689228305227	0.9960079680956172	-0.5115261097862364	1.7671232435696245	0.5602293501658667	0.5781577314088159
30_0-51	1.0080322575483704	1.0856561322411287	-1.0408329997330663	-1.0040080320963851	0.6457727811328505	0.6188950151293228	-0.5854339426068669	0.5781577314088159
30_0-52	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	-1.6688250007053231	-0.5293332133109792	-0.5854339426068669	0.5781577314088159
30_0-53	1.0080322575483704	-0.9211019680197376	0.9607689228305227	0.9960079680956172	-0.5115261097862364	-0.5293332133109792	1.7058926429386005	1.720761943679203
30_0-54	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-1.6688250007053231	-0.5293332133109792	-0.5854339426068669	-1.7070506931319585
30_0-55	-0.9920317455237933	-0.9211019680197376	0.9607689228305227	0.9960079680956172	-1.6688250007053231	-0.5293332133109792	1.7058926429386005	-0.5644464808615712
30_0-56	1.0080322575483704	-0.9211019680197376	0.9607689228305227	0.9960079680956172	0.6457727811328505	-0.5293332133109792	0.5602293501658667	1.720761943679203
30_0-57	1.0080322575483704	-0.9211019680197376	0.9607689228305227	0.9960079680956172	-0.5115261097862364	0.6188950151293228	1.7058926429386005	1.720761943679203
30_0-58	1.0080322575483704	1.0856561322411287	0.9607689228305227	0.9960079680956172	1.8030716720519373	0.6188950151293228	0.5602293501658667	0.5781577314088159
30_0-59	-0.9920317455237933	1.0856561322411287	-1.0408329997330663	-1.0040080320963851	0.6457727811328505	-0.5293332133109792	-0.5854339426068669	-0.5644464808615712
30_0-60	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-1.677561441751281	-0.5854339426068669	-0.5644464808615712
30_0-61	-0.9920317455237933	1.0856561322411287	-1.0408329997330663	0.9960079680956172	0.6457727811328505	0.6188950151293228	-0.5854339426068669	-0.5644464808615712
30_0-62	-0.9920317455237933	1.0856561322411287	0.9607689228305227	-1.0040080320963851	0.6457727811328505	0.6188950151293228	-0.5854339426068669	-1.7070506931319585
30_0-63	1.0080322575483704	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	0.6188950151293228	0.5602293501658667	-0.5644464808615712
30_0-64	-0.9920317455237933	-0.9211019680197376	0.9607689228305227	0.9960079680956172	-1.6688250007053231	0.6188950151293228	0.5602293501658667	-0.5644464808615712
30_0-65	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	-0.5115261097862364	-1.677561441751281	0.5602293501658667	-0.5644464808615712
30_0-66	-0.9920317455237933	1.0856561322411287	0.9607689228305227	-1.0040080320963851	0.6457727811328505	0.6188950151293228	0.5602293501658667	-1.7070506931319585
30_0-67	1.0080322575483704	1.0856561322411287	0.9607689228305227	-1.0040080320963851	0.6457727811328505	0.6188950151293228	0.5602293501658667	0.5781577314088159
30_0-68	1.0080322575483704	1.0856561322411287	-1.0408329997330663	-1.0040080320963851	1.8030716720519373	0.6188950151293228	-0.5854339426068669	0.5781577314088159
30_0-69	1.0080322575483704	1.0856561322411287	0.9607689228305227	-1.0040080320963851	0.6457727811328505	0.6188950151293228	-0.5854339426068669	0.5781577314088159
30_0-70	1.0080322575483704	1.0856561322411287	0.9607689228305227	-1.0040080320963851	1.8030716720519373	0.6188950151293228	-0.5854339426068669	-0.5644464808615712
30_0-71	-0.9920317455237933	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	0.5602293501658667	-1.7070506931319585
30_0-72	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-1.677561441751281	-1.7310972353796006	-1.7070506931319585
30_0-73	1.0080322575483704	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	-0.5854339426068669	-0.5644464808615712
30_0-74	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-1.677561441751281	-1.7310972353796006	-0.5644464808615712
30_0-75	-0.9920317455237933	1.0856561322411287	-1.0408329997330663	0.9960079680956172	-0.5115261097862364	-0.5293332133109792	0.5602293501658667	-0.5644464808615712
30_0-76	1.0080322575483704	1.0856561322411287	-1.0408329997330663	0.9960079680956172	0.6457727811328505	0.6188950151293228	-0.5854339426068669	1.720761943679203
30_0-77	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-1.677561441751281	-1.7310972353796006	-0.5644464808615712
30_0-78	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	-0.5115261097862364	-0.5293332133109792	0.5602293501658667	-0.5644464808615712
30_0-79	1.0080322575483704	1.0856561322411287	0.9607689228305227	0.9960079680956172	0.6457727811328505	1.7671232435696245	1.7058926429386005	1.720761943679203
30_0-80	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-1.6688250007053231	-0.5293332133109792	-1.7310972353796006	-0.5644464808615712
30_0-81	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	-1.7310972353796006	-0.5644464808615712
30_0-82	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	-0.5115261097862364	-1.677561441751281	-0.5854339426068669	0.5781577314088159
30_0-83	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	0.6457727811328505	-0.5293332133109792	-0.5854339426068669	1.720761943679203
30_0-84	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	-0.5115261097862364	-0.5293332133109792	-0.5854339426068669	1.720761943679203
30_0-85	1.0080322575483704	1.0856561322411287	0.9607689228305227	0.9960079680956172	0.6457727811328505	1.7671232435696245	0.5602293501658667	0.5781577314088159
30_0-86	-0.9920317455237933	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	0.6188950151293228	-0.5854339426068669	-0.5644464808615712
30_0-87	-0.9920317455237933	1.0856561322411287	-1.0408329997330663	0.9960079680956172	0.6457727811328505	0.6188950151293228	-0.5854339426068669	-0.5644464808615712
30_0-88	1.0080322575483704	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	0.6188950151293228	0.5602293501658667	0.5781577314088159
30_0-89	-0.9920317455237933	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	-0.5854339426068669	-0.5644464808615712
30_0-90	-0.9920317455237933	1.0856561322411287	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	1.7671232435696245	0.5602293501658667	-1.7070506931319585
30_0-91	-0.9920317455237933	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	0.6188950151293228	-0.5854339426068669	-0.5644464808615712
30_0-92	1.0080322575483704	1.0856561322411287	-1.0408329997330663	-1.0040080320963851	1.8030716720519373	0.6188950151293228	-1.7310972353796006	-0.5644464808615712
30_0-93	1.0080322575483704	-0.9211019680197376	0.9607689228305227	0.9960079680956172	0.6457727811328505	0.6188950151293228	1.7058926429386005	1.720761943679203
30_0-94	-0.9920317455237933	1.0856561322411287	0.9607689228305227	-1.0040080320963851	0.6457727811328505	0.6188950151293228	0.5602293501658667	-0.5644464808615712
30_0-95	1.0080322575483704	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	-0.5854339426068669	0.5781577314088159
30_0-96	-0.9920317455237933	1.0856561322411287	-1.0408329997330663	0.9960079680956172	0.6457727811328505	-0.5293332133109792	-0.5854339426068669	0.5781577314088159
30_0-97	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-1.677561441751281	-0.5854339426068669	-0.5644464808615712
30_0-98	1.0080322575483704	1.0856561322411287	-1.0408329997330663	0.9960079680956172	0.6457727811328505	0.6188950151293228	-0.5854339426068669	1.720761943679203
30_0-99	-0.9920317455237933	1.0856561322411287	0.9607689228305227	-1.0040080320963851	0.6457727811328505	0.6188950151293228	-0.5854339426068669	-1.7070506931319585
30_0-100	1.0080322575483704	1.0856561322411287	0.9607689228305227	0.9960079680956172	1.8030716720519373	1.7671232435696245	1.7058926429386005	0.5781577314088159
30_0-101	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	0.6457727811328505	-0.5293332133109792	-0.5854339426068669	-0.5644464808615712
30_0-102	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	0.6457727811328505	-1.677561441751281	-0.5854339426068669	0.5781577314088159
30_0-103	1.0080322575483704	-0.9211019680197376	0.9607689228305227	0.9960079680956172	0.6457727811328505	0.6188950151293228	0.5602293501658667	0.5781577314088159
30_0-104	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	0.6457727811328505	-0.5293332133109792	-0.5854339426068669	0.5781577314088159
30_0-105	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	-0.5115261097862364	-1.677561441751281	-0.5854339426068669	-0.5644464808615712
30_0-106	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	-1.7310972353796006	-0.5644464808615712
30_0-107	-0.9920317455237933	-0.9211019680197376	-1.0408329997330663	-1.0040080320963851	-0.5115261097862364	-1.677561441751281	-0.5854339426068669	-0.5644464808615712
30_0-108	1.0080322575483704	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	0.6188950151293228	-0.5854339426068669	-0.5644464808615712
30_0-109	1.0080322575483704	1.0856561322411287	-1.0408329997330663	0.9960079680956172	1.8030716720519373	0.6188950151293228	0.5602293501658667	0.5781577314088159
30_0-110	1.0080322575483704	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	-0.5115261097862364	-0.5293332133109792	-0.5854339426068669	0.5781577314088159
30_0-111	1.0080322575483704	-0.9211019680197376	0.9607689228305227	0.9960079680956172	0.6457727811328505	-0.5293332133109792	0.5602293501658667	0.5781577314088159
30_0-112	1.0080322575483704	-0.9211019680197376	-1.0408329997330663	0.9960079680956172	-0.5115261097862364	-1.677561441751281	-0.5854339426068669	0.5781577314088159
30_0-113	1.0080322575483704	-0.9211019680197376	0.9607689228305227	-1.0040080320963851	0.6457727811328505	0.6188950151293228	-0.5854339426068669	-0.5644464808615712
30_0-114	1.0080322575483704	1.0856561322411287	0.9607689228305227	0.9960079680956172	1.8030716720519373	0.6188950151293228	0.5602293501658667	0.5781577314088159
