	i1	i2	i3	i4	o1	o2
row-1	0.15705726629350747	0.04465535510822172	-1.783666159857971	0.34542130757236605	0.5572534740965476	0.3932041006810165
row-2	-0.7946983712039368	1.5690679409482082	1.4003652036593197	0.5917662679668976	0.6499488481644449	0.5832070270085286
row-3	0.5654271634926544	1.4288764893452948	-0.09514500062340114	0.41869766819168297	0.5609769567339747	0.4275548722884814
row-4	0.3824817820676313	0.9093962932318593	-0.6936410214560003	-0.06918757097261574	0.6228613622315665	0.6848586875518375
row-5	1.4554947744199516	0.829633253582426	0.998900411117049	1.056249706105592	0.784309263403458	0.3442455453852337
row-6	-0.7341728162805626	-0.19078104053674505	2.6156189226341002	-0.23325093612263748	0.5721193493758007	0.4718432930896852
row-7	-0.6534336300741757	-0.5964620294633667	-0.8547099587765841	0.4264488828625642	0.5401770964232008	0.4736882322118683
row-8	-0.2074049631418014	1.2914452663436702	0.24899242419407036	0.2346408268424664	0.7045012912772947	0.5760227112896839
row-9	0.13151981102243082	1.0730541591290241	1.572262980212146	-0.5091640715530547	0.6761614381831077	0.636245574309452
row-10	-0.7995076524880085	-1.5192889064913164	-0.20331751351220356	-0.3642545080154903	0.5014312524620539	0.4091483380163199
row-11	-0.4047771548498865	-0.26733293232627875	1.109028650718922	-2.0873491490387135	0.45967044196711004	0.5113858437498411
row-12	-0.5720056939593783	0.3732863435105152	1.0298193536686926	-3.203784908096925	0.6382352155757289	0.6758558311357222
row-13	0.5485282159815719	-0.3199975294403134	0.5760031106554793	-1.8104256487166603	0.5427256746179348	0.33555238331358617
row-14	0.13928263704990673	-0.6522946046358444	-0.1516527857893204	-1.4398442516507248	0.7675505430586546	0.5746735856761424
row-15	-0.8022646003548346	1.3573639211208866	0.09886270465544794	-1.206860932319762	0.5187526106067196	0.39289420812987524
row-16	0.7973183547396783	1.0279001471623337	0.49170476055517187	-1.6921803086143519	0.680381025448518	0.5195077131393264
row-17	0.20031190688427403	0.2564117483696591	1.2432439497760082	0.3554921911782708	0.6417182036180255	0.5406442500299878
row-18	-1.3819481353662426	0.17582067308640126	-2.6632970956400954	1.5486878471336984	0.5728331436237644	0.5052031928549829
row-19	-0.20321795278612415	-0.20453579974685943	1.4464598371871347	-1.73221412495102	0.49059484137382847	0.31432555092601766
row-20	-0.17795199760812147	-1.6544743416904475	-2.4216428542638386	-1.5706147332776785	0.5821480947785395	0.6110402231123214
row-21	-0.1954855044497047	-1.0885517023276128	-0.445214314434508	-2.169162215906977	0.515117432755483	0.44665696470712773
row-22	-0.29162850512003646	1.4104753238658243	0.0511492314587082	1.2356879464736235	0.7179926191700672	0.48608777762737876
row-23	-0.3404816907547995	0.13437618942593454	-0.19294248929155194	1.0377628691152354	0.48180739006247636	0.42342304737463266
row-24	-1.4445530235149273	0.9855088040810691	0.14937314916245314	-0.6649501047341727	0.5692714447818896	0.6200608591523534
row-25	-0.14657172918174005	0.056169309117089505	1.0547469557827691	-2.9609612561780145	0.6443794086806779	0.45269265822352894
row-26	-0.1848805040247512	-0.3398144141472399	0.10463378677445223	-1.4001340412576062	0.5592681500579542	0.3688535791094897
row-27	-0.9491864217406709	-1.4868723526451573	-0.15802640820684	1.0221752787023584	0.5648046873437137	0.3931225254025441
row-28	-0.013799461627935883	1.359739040826176	3.602777258216603	1.0643745568067722	0.841882676911936	0.445749244416974
row-29	0.9225036625545798	0.14206783246944732	-0.9535607177021937	0.3335732373021759	0.61391128073348	0.41705051306990004
row-30	1.0597650220183823	1.3894987636739504	0.7238211092309825	1.0465181269142267	0.674223544732858	0.5370769377002568
row-31	-0.5205151518241409	-0.08358295893163514	0.5339370854892883	-0.3826541695515622	0.6938268192386257	0.5175786587171608
row-32	2.6368013791410307	2.4107215545663414	-0.8271004292933677	1.3904247863065087	0.6918129968161165	0.6063044532781547
row-33	-0.8868426331668888	-1.6293838109762013	-0.6420255351254502	-0.8359075831587204	0.5687031036208126	0.5396359413805658
row-34	0.9701931156279038	-0.45218439343376116	-0.450814009525334	1.1190485076012802	0.5686100754593014	0.6180328315354144
row-35	0.18033922450727602	0.8154318251787025	0.9780763461841613	0.5299255547021842	0.6072542298395922	0.5102986855133326
row-36	-2.123904692456435	-0.5775227172246522	-1.7009211161717872	0.2004761049066061	0.6443832368105115	0.602517607002071
row-37	-0.9465178253371183	0.5458253609701874	0.2812076834013846	-0.7420191543923962	0.5473647438135383	0.5050499819686476
row-38	-0.2882570037406579	-0.20669005238521104	-0.013338910158881556	-0.5654300109451998	0.5368874745473409	0.6629297206205653
row-39	-0.296060707643907	-0.27954806235975516	-1.107685185822275	1.6747261129740032	0.5744678980306621	0.5120983204696784
row-40	-1.4782242647493369	-0.003364540149911388	0.12701351582538645	0.8197989340277447	0.3901275718796526	0.4263665654713379
