	i1	i2	i3	i4	o1	o2
row-1	0.3963927487790847	1.8070447344354201	0.08333542007698957	-1.1843612527738037	0.4581694061275831	0.6286065658471541
row-2	-0.90835797350026	-0.8866284188338651	0.2994514057890426	-0.3240609183049309	0.7764894826172397	0.4667558760344979
row-3	0.27905018159969136	0.2503827150677165	1.0447878222836702	-0.6201218873158283	0.6543456014353605	0.5048628968017485
row-4	1.8697736187076426	1.4347810148523479	0.42725635587412575	1.5766586780075103	0.5903146711558659	0.5540115214610168
row-5	-0.16886370542251739	0.9454076498752815	0.49467522570000977	-3.196430449637804	0.7250639485554298	0.37546073891658455
row-6	0.9868102469458235	-0.8291024364011341	-0.31243222265308945	0.01515317714167741	0.6165076637552179	0.5632859763589191
row-7	-0.3797369382804602	-0.6904980746269047	1.2776166053519196	-0.006189516351836344	0.6108513209270261	0.5862899525252091
row-8	-1.0711015901576366	-1.0118926234970254	0.09973685450590664	1.9175637751705454	0.6074836413557098	0.5513347751200314
row-9	2.5175745475810105	0.1227164596362566	0.4531672020508638	2.569523224142723	0.6966823133963729	0.5153972808113145
row-10	2.562698509205324	0.44817723879393934	0.575984765867783	2.1835207061634327	0.5399743698034001	0.5514316577334384
row-11	-1.6810620950631072	0.516281455170108	0.9306989812394593	-0.5656408565752634	0.634095376312018	0.2763502401805661
row-12	0.11562759351966923	1.285544723700271	0.9503945285788109	-2.104266658374661	0.8666287744037015	0.5784630228458656
row-13	-1.8989267861116605	0.2695518311818377	0.25437690222609266	-1.5457132206285964	0.6379450549768512	0.5968777245274087
row-14	-1.3236960498740984	-0.1651753836555746	-0.06549805251799368	-2.4161054304568736	0.7406936980819943	0.46266027428560075
row-15	-0.04852165487230686	-0.7041905206425132	-0.9137127576448754	0.9232548525914355	0.6121485204007339	0.41100658985449584
row-16	0.25422918329519745	-0.08155607198842674	1.0735306661767159	-0.5249897128576326	0.5395234796463488	0.4155290234149582
row-17	-1.43087899508915	-0.08775315562575292	-0.43164557257366276	0.5000654942366625	0.6142887723702495	0.4807771676167599
row-18	0.6185082294164135	0.30226309991484707	-2.110895770540578	-0.7461613066296088	0.5290237101498648	0.45977648182329545
row-19	-1.5295060184435096	-0.9761341715278706	0.8628122296680231	-0.5993820892004428	0.4723833655258365	0.30760479600965634
row-20	1.077889241411703	0.6482381859792522	0.3318883212391227	0.4997983222908768	0.5771275359279102	0.43552123814244664
row-21	-1.3871148790104515	0.9441094382697219	0.473594905209659	0.7813728616213711	0.5652023130986941	0.32371977142124736
row-22	1.4920597614565252	0.26338669189798436	-0.2627945800071462	-0.0378847765822623	0.7273420867913286	0.4761371610511156
row-23	-0.3101753299170595	-1.0570452936588257	2.4945542615019907	0.09573655476077125	0.39570049927320766	0.5666718990740995
row-24	-1.2715244169156894	-0.8274290570441992	1.192283012896536	-0.6858674722380237	0.7400360782095585	0.6480173053772667
row-25	-1.1833141659981112	2.5517284817566535	-1.3220661519746075	0.09740756643988346	0.6509648801892314	0.49475525605975257
row-26	0.8790245379709791	-0.6075057690856493	-0.5093144246870452	0.4978036650710317	0.7436941613362892	0.4349945582357024
row-27	0.3418897882852092	-2.135587829142981	0.22120966081790877	1.8864533974700697	0.6414988031293002	0.573627146209468
row-28	0.5297184106053385	0.2552424828061338	-0.5866968135703015	-0.6968059992672011	0.5528650409285613	0.5576762606686279
row-29	1.5835488426269	-1.1745685592904955	0.7306899386748547	1.09208535713892	0.6287705926662266	0.5083908290121725
row-30	1.369765152734041	-0.36958547980683004	-0.50563788028621	-0.5820061928860611	0.7581275027422061	0.6564317560145232
row-31	-1.2618691275155873	0.36951639818837273	-0.9728785285711685	-0.4804775592399839	0.6560175185670657	0.43655737555689955
row-32	-1.991406916994111	-0.6514507157617682	-0.11890403927016235	0.835068417834383	0.4536268471416248	0.4066805107746279
row-33	0.5307283884338438	-1.494114980583361	-0.9591074812236793	-1.0944936978317723	0.3801278379670923	0.40149032102384014
row-34	1.2019122130706994	-1.7502909716856148	0.6733993699235328	-0.6203626661197048	0.599902814425196	0.5246097903145734
row-35	0.37767107801079536	-0.5729653881867764	-1.3527346402385103	-1.3219637741701669	0.5186751021445419	0.46974498420158445
row-36	-0.6429487067233052	0.6778587627736918	-0.24727523190523015	0.8658212839715795	0.7060239617190139	0.6576738716254541
row-37	2.300202282884668	-1.289085688282963	-0.7119668779975774	1.6818922445485551	0.7144937488878392	0.5327277949134729
row-38	0.07386301821234842	1.5472707492152697	1.6935934423617849	0.7350367793158772	0.6907014596336207	0.5179629972624296
row-39	-0.44555405326027664	0.39856866977891653	-1.1398809753199441	-1.3130412639854137	0.7084122392441125	0.5330283753160311
row-40	0.6909388427890368	-0.7483048255730833	1.8028312172210856	-1.0230016763530758	0.5853438871944688	0.38239328069231143
row-41	0.42312757326142725	0.9834303155073503	0.3684374977810337	-1.0904313666987075	0.5987835398544759	0.42194200547971106
row-42	0.1420118229790162	0.9063952859600533	0.943790501480497	-0.13874048282449142	0.6049565289627694	0.5322277883439899
row-43	-2.189385571289856	0.031053878119368272	1.3369940761113321	1.781195752177786	0.6660056793017315	0.37258217678352495
row-44	1.2096436532972015	1.3127133714388144	-0.9067502195669155	-0.5510374982047446	0.5161412531083883	0.524566922143487
row-45	-1.035194019359472	-0.19277583557106825	0.6442375028247453	0.3176751871080692	0.7008118528821026	0.6636519930949307
row-46	-0.3142703662272722	0.5588622682657453	-0.9367545932175758	-0.059203143313175055	0.6235582102125408	0.36734176210719294
row-47	-0.05660656404748787	0.17135481939047165	-0.7464711192369173	-0.2792411695801177	0.6214030997453136	0.4921360761056037
row-48	-0.7584015149608606	-2.718489858692071	-0.3476127604094521	-0.8286558694471438	0.6767277506686	0.6499961613510995
row-49	-0.10031891772297408	0.8200719569803876	-0.9435928201929837	0.2746218778949987	0.7016275927877714	0.2763739370929229
